loss,val_loss
0.04959191009402275,0.017466986551880836
0.01303721871227026,0.007846844382584095
0.005274338647723198,0.0026703267358243465
0.0021957887802273035,0.001689886674284935
0.0012647132389247417,0.0014967955648899078
0.00093258818378672,0.001212923671118915
0.0007594162598252296,0.00105211918707937
0.0006512971594929695,0.000959791534114629
0.0005739774205721915,0.0009034403483383358
0.000516194268129766,0.0008556752582080662
0.00047075573820620775,0.0008133150404319167
0.0004324958426877856,0.0007674720836803317
0.0003983913629781455,0.0007215447258204222
0.0003668542776722461,0.0006774769863113761
0.0003371003258507699,0.0006320209940895438
0.0003088621306233108,0.0005870545865036547
0.00028164638206362724,0.0005393184837885201
0.00025507615646347404,0.0004936591139994562
0.00023008302378002554,0.0004463910881895572
0.0002070517948595807,0.0004023075453005731
0.00018613666179589927,0.0003658784553408623
0.000167201753356494,0.0003343183780089021
0.00015029520727694035,0.00030227741808630526
0.00013511665747500956,0.00027320109074935317
0.00012087025970686227,0.00024713482707738876
